disease_field,metabolite_field,linear_beta,linear_pvalue,logistic_beta,logistic_pvalue,warning
p131680,p23404_i0,-0.2773296505672115,0.0,-0.2884226540224652,0.0,
p131684,p23404_i0,-0.414780768362473,0.0,-0.4504541880898191,0.0,
p131820,p23404_i0,-0.316414705165717,0.0,-0.3369774408646779,0.0,
p131834,p23404_i0,-0.7432728080199643,0.0,-0.8821517969424495,0.0,
p131868,p23404_i0,-0.0773818750384257,2.3592615136844505e-58,-0.0798230984867603,5.0941188309705785e-58,
p131870,p23404_i0,-0.1200749385282488,5.782924536235432e-161,-0.1179631569009529,7.564388670064717e-149,
p131872,p23404_i0,-0.102904735922401,2.761237224861416e-124,-0.1015134623631328,2.191410846160384e-115,
p131874,p23404_i0,-0.0853902040203108,3.024886153689736e-63,-0.1069171910431582,6.641210771810324e-84,
p131900,p23404_i0,-0.0728318305585383,6.438675897912451e-54,-0.0894656077972766,1.9745444191512587e-76,
p131964,p23404_i0,-0.0601000371240585,9.383824731752756e-33,-0.1147557531448481,2.0571051028807918e-101,
p131972,p23404_i0,-0.0261587507741858,3.4337720259697305e-07,-0.0489404884392846,1.3954906136870166e-19,
p132030,p23404_i0,-0.6887683883971852,0.0,-0.8124499919656731,0.0,
p132032,p23404_i0,-0.5315904012477691,0.0,-0.5657581730429091,0.0,
p130070,p23405_i0,-0.1936100470473761,0.0,-0.1970758242803443,0.0,
p130340,p23405_i0,-0.1286785945791133,4.415504567662369e-118,-0.1191218335037268,3.5746915746274415e-85,
p130708,p23405_i0,-0.9761429655407378,0.0,-1.3160308688707223,0.0,
p130718,p23405_i0,-0.7490031401432863,0.0,-0.8992413909226608,0.0,
p130722,p23405_i0,-0.1740262514455486,9.960872771110363e-308,-0.1928150809096067,0.0,
p130770,p23405_i0,-0.2895069620815492,0.0,-0.2992816464449147,0.0,
p130774,p23405_i0,-0.2311405218824264,0.0,-0.2638208253875986,0.0,
p130820,p23405_i0,-0.3650842055229693,0.0,-0.389592204815971,0.0,
p130826,p23405_i0,-0.3605313620993901,0.0,-0.385734331189066,0.0,
p130828,p23405_i0,-0.46343833841727,0.0,-0.4958948411456075,0.0,
p130846,p23405_i0,-0.3245890403563157,0.0,-0.3493351550540804,0.0,
p131022,p23405_i0,-0.280352521766071,0.0,-0.274299515637765,0.0,
p131036,p23405_i0,-0.5237661778717504,0.0,-0.9496566026909988,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23405_i0,-0.2633196133880907,0.0,-0.2876299597826259,0.0,
p131056,p23405_i0,-0.7170195698448268,0.0,-0.8197277711464114,0.0,
p131086,p23405_i0,-0.3408036558873844,0.0,-0.3547406684242278,0.0,
p131126,p23405_i0,-0.2491179924319731,0.0,-0.2631264670649167,0.0,
p131164,p23405_i0,-0.2458531076004143,0.0,-0.2379038902270839,0.0,
p131166,p23405_i0,-0.126209286889413,1.1957269493777269e-173,-0.1226438361207806,4.3230959236422655e-158,
p131180,p23405_i0,-0.4431565091403762,0.0,-0.4629657733215868,0.0,
p131182,p23405_i0,-0.1992959597447019,0.0,-0.2009889636513414,0.0,
p131190,p23405_i0,-0.057289302915223,1.4955981818918223e-31,-0.0621659781610416,2.538527774355177e-35,
p131282,p23405_i0,-0.5668842664763593,0.0,-0.630705347989296,0.0,
p131304,p23405_i0,-1.0342812536974564,0.0,-1.465437164400034,0.0,
p131306,p23405_i0,-0.9490382306033962,0.0,-1.2269413715532484,0.0,
p131310,p23405_i0,-0.5818612265267594,0.0,-0.6500176065309754,0.0,
p131322,p23405_i0,-0.3445620586693154,0.0,-0.3608090415766072,0.0,
p131324,p23405_i0,-0.4513881485250556,0.0,-0.4759883131607536,0.0,
p131342,p23405_i0,-0.5307583200234167,0.0,-0.5724604384196476,0.0,
p131344,p23405_i0,-0.3686489621699456,0.0,-0.3880332478948314,0.0,
p131346,p23405_i0,-0.6505318265398192,0.0,-0.7897634463480753,0.0,
p131350,p23405_i0,-0.4784845731278866,0.0,-0.4994941619176609,0.0,
p131354,p23405_i0,-0.8164580907788713,0.0,-0.98773958766614,0.0,
p131366,p23405_i0,-0.8343993683459747,0.0,-1.0477479366729434,0.0,
p131370,p23405_i0,-0.9428520559555892,0.0,-1.2029224135510923,0.0,
p131374,p23405_i0,-0.5195259951144431,0.0,-0.5749746672786972,0.0,
p131378,p23405_i0,-0.7341343703929256,0.0,-0.8901689173949983,0.0,
p131380,p23405_i0,-0.7311655374442789,0.0,-0.8267182407183318,0.0,
p131382,p23405_i0,-0.6740470939935661,0.0,-0.7334525470022542,0.0,
p131390,p23405_i0,-0.628205233963863,0.0,-0.7057730002951139,0.0,
p131416,p23405_i0,-0.3785540951076055,0.0,-0.3987391110206527,0.0,
p131444,p23405_i0,0.0738078520849986,5.022654521473587e-45,0.1105140892120664,1.1867577342680088e-77,
p131490,p23405_i0,-0.4024756324348929,0.0,-0.4127284909155628,0.0,
p131518,p23405_i0,-0.5467579715734374,0.0,-0.7052400680343256,0.0,
p131528,p23405_i0,-0.3678766947504513,0.0,-0.3847707595285561,0.0,
p131534,p23405_i0,-0.3813624915884872,0.0,-0.4004548213113424,0.0,
p131538,p23405_i0,-0.4562082289540786,0.0,-0.3817277910745324,0.0,
p131546,p23405_i0,-0.4696470206359395,0.0,-0.496189451564815,0.0,
p131602,p23405_i0,-0.0870055579606189,9.893245582782852e-91,-0.0875516043656544,3.583275676812337e-89,
p131632,p23405_i0,-0.413033151062155,0.0,-0.4395493389275081,0.0,
p131636,p23405_i0,-0.0727569890506996,1.6528021359345951e-62,-0.0709800514174715,8.761737191290191e-58,
p131648,p23405_i0,-0.1029656420825852,1.0573936654983114e-122,-0.1027916785545748,5.829558093176105e-118,
p131670,p23405_i0,-0.3568628159636967,0.0,-0.373039915801596,0.0,
p131680,p23405_i0,-0.2645974402080844,0.0,-0.2742032853179656,0.0,
p131684,p23405_i0,-0.385465876484302,0.0,-0.4152772571126255,0.0,
p131820,p23405_i0,-0.3361690236387185,0.0,-0.35543518773261,0.0,
p131834,p23405_i0,-0.7455929123068024,0.0,-0.8833479552473159,0.0,
p131868,p23405_i0,-0.0556588543530429,7.27145066333051e-31,-0.0579486388850991,1.7299457822726927e-31,
p131870,p23405_i0,-0.1111469999398974,1.0602319088871336e-137,-0.1088465449401706,2.272373529751448e-127,
p131872,p23405_i0,-0.0882597028933977,1.404023630633457e-91,-0.0860255073743528,7.925914133536994e-84,
p131874,p23405_i0,-0.0681727752702762,8.077961463564521e-41,-0.0887698347736334,1.268883358108201e-58,
p131900,p23405_i0,-0.0564464356151929,4.902897156344117e-33,-0.0737306301286092,1.2352692251231548e-52,
p131964,p23405_i0,-0.0556593744160334,2.959732458195046e-28,-0.1118257768432084,4.903469915751568e-97,
p131972,p23405_i0,-0.025731531860622,5.539463793883736e-07,-0.0490304000906351,8.832467392089932e-20,
p132030,p23405_i0,-0.651194053064918,0.0,-0.751066968901502,0.0,
p132032,p23405_i0,-0.496635672141637,0.0,-0.5225787785554078,0.0,
p130070,p23406_i0,-0.2293393461033816,0.0,-0.2550032324832015,0.0,
p130340,p23406_i0,-0.1777057683764652,2.6184061293275482e-253,-0.1986447683445618,9.973572870423392e-215,
p130708,p23406_i0,-0.6223576530610009,0.0,-0.8314849694874203,0.0,
p130718,p23406_i0,0.0535530322859173,2.8550638249367813e-34,0.0531537050852156,3.698891293486137e-29,
p130722,p23406_i0,-0.267944691308856,0.0,-0.2956072682111444,0.0,
p130770,p23406_i0,-0.200636991124411,0.0,-0.2141000170905915,0.0,
p130774,p23406_i0,-0.5397081644870446,0.0,-0.7652004482402845,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130820,p23406_i0,-0.2273182223958378,0.0,-0.2496769419826152,0.0,
p130826,p23406_i0,-0.201188031361566,0.0,-0.2293202654946661,0.0,
p130828,p23406_i0,-0.0899612678238557,1.6151976081462886e-94,-0.1014983541385078,3.5484762795505646e-98,
p130842,p23406_i0,0.0495821195640915,2.0448702201837878e-27,0.0500340151593796,3.475617531030903e-21,
p130846,p23406_i0,-0.1696773677747501,3.434712768573811e-294,-0.244781594513973,0.0,
p131022,p23406_i0,-0.0228467394516567,2.617471925865473e-07,-0.030813415303938,9.34493584081019e-10,
p131036,p23406_i0,-0.1216297353871528,6.24479788657926e-82,-0.223289569917407,6.161781553678525e-107,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23406_i0,-0.1024415987817536,2.7237528019920417e-139,-0.1206552271487534,4.184877656776036e-143,
p131056,p23406_i0,-0.1847841533231176,0.0,-0.2090278882911291,0.0,
p131086,p23406_i0,-0.2257826552333958,0.0,-0.257591398354734,0.0,
p131126,p23406_i0,-0.2669059743857344,0.0,-0.3121114153391121,0.0,
p131164,p23406_i0,-0.1133344864769288,1.9475906570590841e-118,-0.1171134555942991,1.55083522246288e-101,
p131166,p23406_i0,-0.0645074790684402,2.1299086144689338e-50,-0.0679374239114585,5.86236510837645e-47,
p131180,p23406_i0,-0.1371953971147597,6.903649386008238e-197,-0.1564308366321952,5.968414927657607e-201,
p131182,p23406_i0,-0.0785540367194475,7.378994845341262e-79,-0.0848520488231871,3.1529695712852008e-77,
p131190,p23406_i0,-0.0437232847709062,1.1154594701378842e-20,-0.0387504022328049,8.576433728787016e-14,
p131282,p23406_i0,-0.2890372175967369,0.0,-0.3472886503778901,0.0,
p131304,p23406_i0,-0.3985867152587077,0.0,-0.5843381907702417,0.0,
p131306,p23406_i0,-0.4062165374654305,0.0,-0.5587781863018526,0.0,
p131310,p23406_i0,-0.3235026718192064,0.0,-0.367385578029621,0.0,
p131322,p23406_i0,-0.0516359161325672,1.142503287189318e-34,-0.0551424523963837,3.47743832147754e-33,
p131324,p23406_i0,-0.1725748810386915,0.0,-0.1998286086778728,0.0,
p131342,p23406_i0,-0.2534561211723286,0.0,-0.2979263690507555,0.0,
p131344,p23406_i0,-0.1166324553017428,5.570668045973976e-168,-0.1397093307579663,4.28468807625164e-180,
p131346,p23406_i0,-0.2038699691547983,0.0,-0.2541677521347117,0.0,
p131350,p23406_i0,-0.1767791660046115,0.0,-0.2169994685446117,0.0,
p131354,p23406_i0,-0.4302010846308669,0.0,-0.5904621331155333,0.0,
p131366,p23406_i0,-0.101619639306703,1.648564442811983e-124,-0.1249850959783809,6.607054206544548e-134,
p131370,p23406_i0,-0.2056482311690322,0.0,-0.2511396158534906,0.0,
p131374,p23406_i0,-0.1861588537569173,0.0,-0.2058600673466269,0.0,
p131378,p23406_i0,-0.1532807192173984,2.9030694569145297e-279,-0.1733554294248556,2.862835051318164e-286,
p131380,p23406_i0,-0.2737039439148283,0.0,-0.3585346678750007,0.0,
p131382,p23406_i0,-0.2886761978902362,0.0,-0.3831388025899511,0.0,
p131390,p23406_i0,-0.278913664444757,0.0,-0.3428630173213387,0.0,
p131416,p23406_i0,-0.1614012071744427,1.05964e-318,-0.1766423338080663,0.0,
p131444,p23406_i0,-0.1432744050524002,5.072297776446725e-183,-0.1749312232679942,1.5127495074104443e-173,
p131490,p23406_i0,0.1488122070144585,4.4551462137602364e-228,0.1550630193235684,5.367749524920285e-200,
p131528,p23406_i0,-0.0886252609203759,4.87193112714121e-94,-0.1000552631703149,2.2361509240226336e-92,
p131534,p23406_i0,-0.1901564091880146,0.0,-0.216488796932938,0.0,
p131546,p23406_i0,-0.1019083944822702,5.863368005568374e-114,-0.1250463740041277,6.240341795960914e-134,
p131602,p23406_i0,-0.1699200939949695,0.0,-0.1859463836477966,0.0,
p131632,p23406_i0,-0.2415984731952717,0.0,-0.2669783415394506,0.0,
p131636,p23406_i0,-0.2297820903347067,0.0,-0.2520610343296202,0.0,
p131648,p23406_i0,-0.1213550928894244,4.759056402816303e-186,-0.1356876980999851,2.710839815822252e-186,
p131670,p23406_i0,-0.4411403953319008,0.0,-0.5149613555323084,0.0,
p131680,p23406_i0,-0.2233201627836084,0.0,-0.2450414911744522,0.0,
p131684,p23406_i0,-0.2272638521246228,0.0,-0.2631026555089609,0.0,
p131768,p23406_i0,0.0521788092137315,1.4701543742559366e-30,0.0579598117503003,1.3227480090231e-30,
p131820,p23406_i0,-0.261506869740908,0.0,-0.3309905922728652,0.0,
p131834,p23406_i0,-0.2524794568442098,0.0,-0.2998747488215516,0.0,
p131868,p23406_i0,-0.2257230635904144,0.0,-0.2324223455444377,0.0,
p131870,p23406_i0,-0.0612726244856377,1.843201240949586e-46,-0.0620928307268739,4.009668560554351e-40,
p131872,p23406_i0,-0.1930334273057373,0.0,-0.2164036983385497,0.0,
p131874,p23406_i0,-0.1704541975959528,4.242029288323559e-267,-0.1787943315758112,1.0285133301762836e-218,
p131900,p23406_i0,-0.035463390089439,3.080443959196302e-15,-0.0254677283944876,3.252753475788809e-07,
p131972,p23406_i0,0.0332980973921092,2.3596157975479055e-12,0.0393597209542887,2.725446412699686e-12,
p132030,p23406_i0,-0.3600905437500752,0.0,-0.4423474403439153,0.0,
p132032,p23406_i0,-0.3673088569950403,0.0,-0.4050325171635016,0.0,
p130070,p23407_i0,0.1648051074441933,4.21e-321,0.171565162926112,0.0,
p130340,p23407_i0,0.0626816205917139,2.8084674249713824e-30,0.0942353142843068,7.305771928583942e-51,
p130708,p23407_i0,0.2537582874050486,0.0,0.2699977460619697,0.0,
p130718,p23407_i0,-0.2940067574162409,0.0,-0.299232413900058,0.0,
p130722,p23407_i0,0.1753875933259683,3.174242023e-315,0.1762634949491985,6.977379731247894e-288,
p130770,p23407_i0,0.0841328844325388,1.9683035873095488e-76,0.0866953721065195,8.906490434474691e-74,
p130774,p23407_i0,0.2595843478315007,0.0,0.2869419496008556,0.0,
p130820,p23407_i0,0.0744917408232911,6.414383084709592e-66,0.0779787467345002,3.1975262430938354e-67,
p130826,p23407_i0,0.165363118067417,0.0,0.1732109922103611,0.0,
p130828,p23407_i0,-0.0571337139613603,1.262278315345638e-36,-0.0543698863293634,9.969623760273159e-32,
p130842,p23407_i0,-0.1711419519560219,1.833258315209128e-285,-0.1608786965946396,6.367228210214801e-216,
p130846,p23407_i0,0.1373729647497689,2.5507040204894497e-179,0.1744466067205675,1.2587182177989436e-208,
p131022,p23407_i0,-0.3627031672856454,0.0,-0.3604670474242329,0.0,
p131036,p23407_i0,-0.2720553493588266,0.0,-0.5280673725005035,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23407_i0,-0.0668418960323311,4.708696312890581e-54,-0.0676394859526926,5.690744343243057e-52,
p131056,p23407_i0,-0.170010639635256,2.9018710341185373e-299,-0.1589183679564948,9.13490326605558e-248,
p131086,p23407_i0,0.0631318573351378,7.471105154225908e-50,0.0680419109165715,1.9155446512221994e-53,
p131126,p23407_i0,0.167980823376888,0.0,0.1769547908608457,0.0,
p131182,p23407_i0,-0.02179096055859,4.337520559497054e-07,-0.0213910133971176,1.275075441485383e-06,
p131190,p23407_i0,-0.031487817799367,8.922685311343673e-11,-0.0397561560724162,4.544544817187143e-15,
p131282,p23407_i0,-0.0646205319058141,7.288621233198538e-44,-0.0509077015549688,7.271415797935235e-25,
p131304,p23407_i0,-0.2568854890821082,0.0,-0.221406486971489,0.0,
p131306,p23407_i0,-0.1897253843706056,2.085e-321,-0.1539784026619167,2.686907341859493e-197,
p131310,p23407_i0,-0.037390833276567,8.653372690212967e-17,-0.03891883908416,1.6819796986914792e-16,
p131322,p23407_i0,-0.2028983140169257,0.0,-0.2099643291419946,0.0,
p131324,p23407_i0,-0.1012821043977525,4.7599203426788477e-110,-0.0901055772735262,7.584915795760123e-83,
p131342,p23407_i0,-0.0566818876904944,1.3980437650642122e-34,-0.0440572774466536,3.598879319114367e-20,
p131344,p23407_i0,-0.0534080422404019,4.643639814090946e-33,-0.0479343911629611,1.4397579654374979e-25,
p131346,p23407_i0,-0.1107889472130122,8.490345673565834e-120,-0.1111606095059531,4.637484112399849e-106,
p131350,p23407_i0,-0.1544253196447168,1.1237466808762344e-235,-0.1331207111089471,4.410878785664739e-165,
p131366,p23407_i0,-0.3201073178930327,0.0,-0.3187590957632246,0.0,
p131370,p23407_i0,-0.2206257154331431,0.0,-0.1942284520242923,3.993199250869075e-296,
p131378,p23407_i0,-0.0917713992375079,1.0014336560796328e-94,-0.0899452947294852,7.913684211950147e-85,
p131380,p23407_i0,-0.0888990198331379,1.3412970767828292e-69,-0.0483886409141024,8.692081379688682e-20,
p131382,p23407_i0,-0.1711289047543077,5.979566958973434e-236,-0.1275520084411535,6.7750785913016e-114,
p131416,p23407_i0,-0.0394929510955125,1.7321060327945702e-19,-0.0378586699714791,2.8768491655467767e-17,
p131444,p23407_i0,0.1281559731102984,1.4051540296847732e-133,0.1574790840082584,2.641298633277481e-158,
p131490,p23407_i0,-0.2141679164063216,0.0,-0.1998216729418011,0.0,
p131518,p23407_i0,-0.0497091445363733,1.1831188185472335e-24,-0.0355527509194027,1.8387809608004727e-11,
p131528,p23407_i0,-0.0347373168032211,1.1309506279337234e-14,-0.0302872530058184,1.2746034427542554e-10,
p131534,p23407_i0,-0.0370367500590699,2.180710856320273e-17,-0.0343397377589028,1.938900880836529e-14,
p131538,p23407_i0,-0.3733587657585442,0.0,-0.3072592585801932,0.0,
p131546,p23407_i0,-0.0815693889412823,1.2236408443049363e-69,-0.0718986399358702,1.9938196570220848e-48,
p131602,p23407_i0,0.1184386851510142,9.263315730781442e-168,0.1214189161214997,9.825638837789957e-168,
p131632,p23407_i0,0.0737919924931779,3.3139370722248044e-64,0.0761544922268199,1.4005002278231945e-61,
p131636,p23407_i0,0.2298449228446754,0.0,0.240070187134387,0.0,
p131648,p23407_i0,0.1565662953838603,1.5146197106484887e-285,0.1640695582758193,9.322230564816344e-291,
p131670,p23407_i0,0.330385211326856,0.0,0.3495607781338319,0.0,
p131680,p23407_i0,0.1097512155804481,1.1747522532458875e-148,0.1120317609739261,3.958400157614405e-144,
p131684,p23407_i0,0.1353663131312756,7.1261131148685e-222,0.140571255902368,7.292686678266954e-223,
p131768,p23407_i0,-0.0654991677393936,1.5221390502983885e-43,-0.0643257587062799,2.3053258562886885e-39,
p131820,p23407_i0,-0.058557228389609,2.0828765392936408e-32,-0.0411555401784282,3.245014957270283e-15,
p131834,p23407_i0,-0.0955974781235215,2.7482107323390568e-98,-0.0911132207352428,1.2543691920896194e-82,
p131868,p23407_i0,0.2346315759657622,0.0,0.2392913520361772,0.0,
p131870,p23407_i0,0.086730112979533,2.653403984458212e-85,0.090201711771938,6.773334979811543e-87,
p131872,p23407_i0,0.1733079067766297,0.0,0.1819426370686894,0.0,
p131874,p23407_i0,0.2538871214210331,0.0,0.2570116995490232,0.0,
p131900,p23407_i0,0.1328402297101547,3.4628735335892563e-177,0.1199523954915718,1.2197613769527177e-131,
p131972,p23407_i0,-0.0285548291408422,1.8631472627175207e-08,-0.0443091035702536,3.435626597922913e-16,
p132030,p23407_i0,0.1329560880322643,3.77335642311109e-189,0.1485171113911561,6.209973484070368e-210,
p132032,p23407_i0,0.1335647719783951,5.1653370173889525e-148,0.1483565368382503,3.780780331645255e-166,
p130070,p23408_i0,0.1499331825275371,4.032114560226693e-267,0.1565261291683954,5.15371054587324e-270,
p130340,p23408_i0,0.0831632301905044,3.346810844863909e-52,0.1170261937976345,2.858869613777682e-77,
p130708,p23408_i0,0.2658073525280746,0.0,0.2845553242984794,0.0,
p130718,p23408_i0,-0.3220365450888197,0.0,-0.3288624455079393,0.0,
p130722,p23408_i0,0.1816493364456926,0.0,0.1842077240378838,0.0,
p130770,p23408_i0,0.0782929987018518,1.5492739942428384e-66,0.0805059264356743,7.826855886186657e-64,
p130774,p23408_i0,0.2203580963625935,0.0,0.2412671556658184,2.4048207117405915e-270,
p130820,p23408_i0,0.056551633574492,7.236634716483572e-39,0.0594580582218395,9.228966190220567e-40,
p130826,p23408_i0,0.1376368926791981,7.621870257942199e-234,0.144371317268607,1.2290678738542895e-235,
p130828,p23408_i0,-0.0732845707971807,2.352825674175446e-59,-0.0711468128844438,7.732897411932015e-53,
p130842,p23408_i0,-0.1700568768823243,8.219697865556513e-284,-0.1597409884722527,1.7821414319022137e-212,
p130846,p23408_i0,0.1080339598910777,2.0354656593613027e-112,0.1416631835860897,1.6242806075484953e-137,
p131022,p23408_i0,-0.3421125815237418,0.0,-0.3395350185336631,0.0,
p131036,p23408_i0,-0.2735500819841892,0.0,-0.519693534001481,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23408_i0,-0.103886278721535,4.375348394117002e-129,-0.1068132356913204,2.6771938800672334e-125,
p131056,p23408_i0,-0.1596491259939542,2.995618656758351e-265,-0.1486272133586524,9.30146704625438e-217,
p131086,p23408_i0,0.0470984284421284,1.1742917357423714e-28,0.0516557478588953,2.15366175282698e-31,
p131126,p23408_i0,0.1606556626630763,1.736571379323e-311,0.1705434734221499,0.0,
p131190,p23408_i0,-0.0282120127679233,5.513338403167771e-09,-0.0362217607989713,9.48620812775226e-13,
p131282,p23408_i0,-0.0696573361566011,5.1501903283794944e-51,-0.0564110360452643,5.2276863191858994e-30,
p131304,p23408_i0,-0.2539186615272717,0.0,-0.2191256543611393,0.0,
p131306,p23408_i0,-0.1851416853002341,2.806881328016055e-308,-0.1507591364100648,5.910504487363357e-188,
p131310,p23408_i0,-0.0669998337316695,1.9729555635736305e-50,-0.0704831562210119,3.742699276962548e-50,
p131322,p23408_i0,-0.2122433358933592,0.0,-0.220711888694768,0.0,
p131324,p23408_i0,-0.1206361751592615,5.060689691560048e-156,-0.1103347756279995,1.0878276176810052e-122,
p131342,p23408_i0,-0.0619325572517665,4.055925037415208e-41,-0.0498197928680639,2.9487537846487104e-25,
p131344,p23408_i0,-0.0597641617402124,3.1569071639402463e-41,-0.0546649882291845,1.6097843995956942e-32,
p131346,p23408_i0,-0.128896331861416,2.6210533606866444e-162,-0.1303564259205902,1.7833699604015416e-144,
p131350,p23408_i0,-0.1644723784395732,2.611324376239681e-268,-0.1441809079939926,1.929758762380484e-191,
p131354,p23408_i0,-0.0592929851059745,8.729581632644725e-34,-0.0244691255891206,1.538516671714915e-06,
p131366,p23408_i0,-0.3255420172945106,0.0,-0.3262823490005424,0.0,
p131370,p23408_i0,-0.2232597866601217,0.0,-0.1991364892927168,0.0,
p131378,p23408_i0,-0.1045323179292785,7.187334124491522e-123,-0.1036897667360341,2.488076972164539e-111,
p131380,p23408_i0,-0.1156670981979359,6.209847317262554e-117,-0.0756409997860102,9.625970007635616e-46,
